seq,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
1550,2/17/17,3/24/17,42,ATVI,Put,0.29,0.24997,45.330002,0.095824778,0.251399838,-0.001429838
1551,2/17/17,3/24/17,43.5,ATVI,Put,0.6,0.24997,45.330002,0.095824778,0.241682052,0.008287948
1552,2/17/17,5/19/17,48,ATVI,Call,1.19,0.24997,45.330002,0.249144422,0.243503702,0.006466298
1553,2/17/17,8/18/17,48,ATVI,Call,2.14,0.24997,45.330002,0.498288843,0.248589912,0.001380088
1554,2/17/17,8/18/17,49,ATVI,Call,1.81,0.24997,45.330002,0.498288843,0.247969888,0.002000112
1555,2/17/17,2/24/17,770,GOOG,Put,0.19,0.24997,828.070007,0.019164956,0.252637363,-0.002667363
1556,2/17/17,3/3/17,757.5,GOOG,Put,0.61,0.24997,828.070007,0.038329911,0.257249259,-0.007279259
1557,2/17/17,2/24/17,905,AMZN,Call,0.22,0.24997,845.070007,0.019164956,0.241677367,0.008292633
1558,2/17/17,2/24/17,792.5,AMZN,Put,0.36,0.24997,845.070007,0.019164956,0.25142957,-0.00145957
1559,2/17/17,3/3/17,762.5,AMZN,Put,0.26,0.24997,845.070007,0.038329911,0.251320356,-0.001350356
1560,2/17/17,3/3/17,765,AMZN,Put,0.27,0.24997,845.070007,0.038329911,0.245821813,0.004148187
1561,2/17/17,3/3/17,777.5,AMZN,Put,0.75,0.24997,845.070007,0.038329911,0.252418978,-0.002448978
1562,2/17/17,7/21/17,770,AMZN,Put,20.95,0.24997,845.070007,0.421629021,0.240934274,0.009035726
1563,2/17/17,12/15/17,910,AMZN,Call,54.5,0.24997,845.070007,0.824093087,0.257569569,-0.007599569
1564,2/17/17,1/19/18,910,AMZN,Call,58.19,0.24997,845.070007,0.919917864,0.254903129,-0.004933129
1565,2/17/17,2/24/17,47,AAL,Put,0.69,0.24997,46.91,0.019164956,0.24926758,0.00070242
1566,2/17/17,2/24/17,47.5,AAL,Put,1.01,0.24997,46.91,0.019164956,0.259864422,-0.009894422
1567,2/17/17,3/24/17,160,AMGN,Put,0.98,0.24997,173.289993,0.095824778,0.248420784,0.001549216
1568,2/17/17,6/16/17,180,AMGN,Put,13.9,0.24997,173.289993,0.325804244,0.258462093,-0.008492093
1569,2/17/17,2/24/17,127,AAPL,Put,0.04,0.24997,135.720001,0.019164956,0.243115016,0.006854984
1570,2/17/17,3/3/17,124,AAPL,Put,0.08,0.24997,135.720001,0.038329911,0.249998142,-2.81E-05
1571,2/17/17,7/21/17,38,AMAT,Call,1.37,0.24997,35.669998,0.421629021,0.24412663,0.00584337
1572,2/17/17,4/21/17,115,ASML,Put,1.25,0.24997,126.879997,0.1724846,0.25887944,-0.00890944
1573,2/17/17,4/21/17,130,ASML,Put,6.8,0.24997,126.879997,0.1724846,0.24255397,0.00741603
1574,2/17/17,4/21/17,180,BIDU,Call,10.6,0.24997,185.169998,0.1724846,0.252924335,-0.002954335
1575,2/17/17,4/21/17,35,BNCN,Call,2.4,0.24997,36.549999,0.1724846,0.249510926,0.000459074
1576,2/17/17,7/21/17,220,AVGO,Call,10.1,0.24997,210.410004,0.421629021,0.255306544,-0.005336544
1577,2/17/17,1/19/18,195,AVGO,Call,28.8,0.24997,210.410004,0.919917864,0.253721437,-0.003751437
1578,2/17/17,3/17/17,65,CDK,Put,1.5,0.24997,65.470001,0.076659822,0.241046606,0.008923394
1579,2/17/17,3/24/17,116,CELG,Put,1.6,0.24997,121.160004,0.095824778,0.247820937,0.002149063
1580,2/17/17,3/24/17,117,CELG,Put,1.83,0.24997,121.160004,0.095824778,0.241301317,0.008668683
1581,2/17/17,3/24/17,123,CELG,Put,4.65,0.24997,121.160004,0.095824778,0.244962993,0.005007007
1582,2/17/17,7/21/17,130,CELG,Call,4.5,0.24997,121.160004,0.421629021,0.248714003,0.001255997
1583,2/17/17,9/15/17,60,CERN,Call,2.7,0.24997,56.150002,0.574948665,0.245019449,0.004950551
1584,2/17/17,3/24/17,330,CHTR,Call,8.2,0.24997,326.549988,0.095824778,0.24080779,0.00916221
1585,2/17/17,3/17/17,320,CHTR,Put,6.1,0.24997,326.549988,0.076659822,0.253483364,-0.003513364
1586,2/17/17,1/19/18,75,DLTR,Call,10.5,0.24997,80,0.919917864,0.255161291,-0.005191291
1587,2/17/17,3/3/17,36.5,ETFC,Put,0.41,0.24997,37.169998,0.038329911,0.242249351,0.007720649
1588,2/17/17,7/21/17,37,EBAY,Call,1,0.24997,33.759998,0.421629021,0.244446877,0.005523123
1589,2/17/17,3/17/17,55,SATS,Call,1.55,0.24997,55.119999,0.076659822,0.243178081,0.006791919
1590,2/17/17,6/16/17,92.5,EA,Call,2.92,0.24997,87.300003,0.325804244,0.247065548,0.002904452
1591,2/17/17,9/15/17,87.5,EA,Call,6.5,0.24997,87.300003,0.574948665,0.245591661,0.004378339
1592,2/17/17,1/18/19,80,EA,Call,15.7,0.24997,87.300003,1.916495551,0.245124627,0.004845373
1593,2/17/17,1/19/18,145,FB,Call,8.8,0.24997,133.529999,0.919917864,0.255106742,-0.005136742
1594,2/17/17,3/17/17,28,FITB,Put,1,0.24997,27.540001,0.076659822,0.24596612,0.00400388
1595,2/17/17,3/17/17,37,FTNT,Call,1.31,0.24997,37.459999,0.076659822,0.25689885,-0.00692885
1596,2/17/17,2/24/17,74,GILD,Call,0.05,0.24997,69.849998,0.019164956,0.250459486,-0.000489486
1597,2/17/17,3/17/17,92.5,HAS,Put,0.6,0.24997,98.5,0.076659822,0.243157384,0.006812616
1598,2/17/17,3/24/17,90,HAS,Put,0.49,0.24997,98.5,0.095824778,0.259640903,-0.009670903
1599,2/17/17,5/19/17,100,HELE,Call,4.1,0.24997,97.949997,0.249144422,0.254229763,-0.004259763
1600,2/17/17,6/16/17,19,ILG,Put,1.1,0.24997,18.98,0.325804244,0.256075326,-0.006105326
1601,2/17/17,5/19/17,33,INTC,Put,0.48,0.24997,36.48,0.249144422,0.244431578,0.005538422
1602,2/17/17,3/17/17,36,IBKR,Put,0.2,0.24997,38.689999,0.076659822,0.251390507,-0.001420507
1603,2/17/17,4/21/17,115,IPGP,Put,2.75,0.24997,119.5,0.1724846,0.241943634,0.008026366
1604,2/17/17,7/21/17,130,IPGP,Call,3.9,0.24997,119.5,0.421629021,0.24805362,0.00191638
1605,2/17/17,3/3/17,108.5,TLT,Put,0.04,0.24997,120.32,0.038329911,0.255479474,-0.005509474
1606,2/17/17,6/16/17,132,TLT,Put,14.16,0.24997,120.32,0.325804244,0.243545812,0.006424188
1607,2/17/17,3/24/17,285,IBB,Put,4.77,0.24997,294.350006,0.095824778,0.243421512,0.006548488
1608,2/17/17,6/16/17,280,IBB,Put,9.5,0.24997,294.350006,0.325804244,0.242241037,0.007728963
1609,2/17/17,9/15/17,280,IBB,Put,14.71,0.24997,294.350006,0.574948665,0.247573163,0.002396837
1610,2/17/17,2/24/17,782.5,AMZN,Put,0.14,0.24998,845.070007,0.019164956,0.253115198,-0.003135198
1611,2/17/17,3/3/17,75,GILD,Call,0.11,0.24998,69.849998,0.038329911,0.246749957,0.003230043
1612,2/17/17,3/17/17,45,CATM,Call,1.1,0.25,44.630001,0.076659822,0.256375886,-0.006375886
1613,2/17/17,3/17/17,30,DISCK,Call,0.2,0.25,28.09,0.076659822,0.25691686,-0.00691686
1614,2/17/17,4/21/17,31,EBAY,Put,0.37,0.25,33.759998,0.1724846,0.246676436,0.003323564
1615,2/17/17,8/18/17,75,ESRX,Put,7.71,0.25063,69.970001,0.498288843,0.241385579,0.009244421
1616,2/17/17,3/17/17,120,ABMD,Call,1.75,0.25075,116.57,0.076659822,0.241794934,0.008955066
1617,2/17/17,3/3/17,162.5,COST,Put,0.2,0.25087,175.860001,0.038329911,0.254347402,-0.003477402
1618,2/17/17,3/24/17,56.5,CRUS,Call,1.29,0.25152,55.330002,0.095824778,0.261417669,-0.009897669
1619,2/17/17,3/3/17,86,EA,Call,2.46,0.25267,87.300003,0.038329911,0.254539175,-0.001869175
1620,2/17/17,1/19/18,130,FB,Put,10.9,0.25274,133.529999,0.919917864,0.256272638,-0.003532638
1621,2/17/17,7/21/17,70,IAC,Put,2.4,0.25295,75.379997,0.421629021,0.247608921,0.005341079
1622,2/17/17,3/24/17,225,AVGO,Call,1.89,0.25322,210.410004,0.095824778,0.253910001,-0.000690001
1623,2/17/17,1/18/19,185,COST,Put,28.85,0.25348,175.860001,1.916495551,0.253331207,0.000148793
1624,2/17/17,6/16/17,350,EQIX,Put,11,0.25363,374.279999,0.325804244,0.256914308,-0.003284308
1625,2/17/17,6/16/17,85,EA,Call,6.35,0.25365,87.300003,0.325804244,0.257224263,-0.003574263
1626,2/17/17,6/16/17,330,CHTR,Call,17.7,0.25375,326.549988,0.325804244,0.256231597,-0.002481597
1627,2/17/17,12/15/17,920,AMZN,Call,52.9,0.25388,845.070007,0.824093087,0.26322763,-0.00934763
1628,2/17/17,8/18/17,70,GILD,Put,5.1,0.25433,69.849998,0.498288843,0.260295419,-0.005965419
1629,2/17/17,1/19/18,72.5,ESRX,Put,8.3,0.25448,69.970001,0.919917864,0.263567234,-0.009087234
1630,2/17/17,3/3/17,767.5,AMZN,Put,0.5,0.25553,845.070007,0.038329911,0.263858672,-0.008328672
1631,2/17/17,12/15/17,815,AMZN,Put,62.62,0.25578,845.070007,0.824093087,0.261304869,-0.005524869
1632,2/17/17,6/15/18,135,AAPL,Put,14.52,0.25589,135.720001,1.32238193,0.248223125,0.007666875
1633,2/17/17,12/15/17,845,AMZN,Put,75.88,0.25621,845.070007,0.824093087,0.254783383,0.001426617
1634,2/17/17,8/18/17,70,CMCSA,Put,3.1,0.25707,75.32,0.498288843,0.265173764,-0.008103764
1635,2/17/17,3/10/17,275,IBB,Put,1.3,0.25774,294.350006,0.057494867,0.264781151,-0.007041151
1636,2/17/17,12/15/17,795,AMZN,Put,54.35,0.25783,845.070007,0.824093087,0.264364866,-0.006534866
1637,2/17/17,4/21/17,13,HBAN,Put,0.19,0.25857,14.13,0.1724846,0.264804817,-0.006234817
1638,2/17/17,4/21/17,28,CREE,Call,0.55,0.25863,26.49,0.1724846,0.25339061,0.00523939
1639,2/17/17,3/17/17,14,HBAN,Put,0.34,0.25909,14.13,0.076659822,0.260203457,-0.001113457
1640,2/17/17,3/10/17,57.5,AKAM,Put,0.17,0.25943,62.34,0.057494867,0.260200544,-0.000770544
1641,2/17/17,3/17/17,30,DISCA,Call,0.35,0.25957,28.68,0.076659822,0.261988681,-0.002418681
1642,2/17/17,3/17/17,37,ETFC,Put,1,0.25961,37.169998,0.076659822,0.266110424,-0.006500424
1643,2/17/17,3/17/17,38,FTNT,Call,0.82,0.25978,37.459999,0.076659822,0.254956359,0.004823641
1644,2/17/17,1/19/18,820,AMZN,Put,68,0.25994,845.070007,0.919917864,0.257436172,0.002503828
1645,2/17/17,1/19/18,55,CERN,Call,6.16,0.26016,56.150002,0.919917864,0.256590977,0.003569023
1646,2/17/17,3/24/17,275,IBB,Put,2.7,0.2604,294.350006,0.095824778,0.26758608,-0.00718608
1647,2/17/17,2/24/17,38,AMAT,Call,0.02,0.26044,35.669998,0.019164956,0.257319916,0.003120084
1648,2/17/17,3/24/17,44.5,AAL,Call,3.01,0.26104,46.91,0.095824778,0.264031481,-0.002991481
1649,2/17/17,1/19/18,890,AMZN,Put,105.4,0.26131,845.070007,0.919917864,0.252468304,0.008841696
1650,2/17/17,2/24/17,34,INTC,Put,0.01,0.26172,36.48,0.019164956,0.2525442,0.0091758
1651,2/17/17,8/18/17,67.5,GILD,Put,3.91,0.26203,69.849998,0.498288843,0.262871416,-0.000841416
1652,2/17/17,4/21/17,36,ETFC,Call,2.27,0.26214,37.169998,0.1724846,0.263925681,-0.001785681
1653,2/17/17,5/19/17,47,FAST,Put,1.1,0.26263,50.709999,0.249144422,0.263018191,-0.000388191
1654,2/17/17,3/3/17,43.5,BBBY,Call,0.17,0.26306,41.139999,0.038329911,0.270706629,-0.007646629
1655,2/17/17,3/17/17,43,AAL,Call,4.1,0.26346,46.91,0.076659822,0.258942407,0.004517593
1656,2/17/17,3/24/17,8,BBRY,Call,0.08,0.26347,7.49,0.095824778,0.269784347,-0.006314347
1657,2/17/17,2/24/17,56.5,AMBA,Call,0.42,0.26367,55.470001,0.019164956,0.269797779,-0.006127779
1658,2/17/17,3/17/17,75,ADI,Put,0.25,0.26394,82.480003,0.076659822,0.261731245,0.002208755
1659,2/17/17,3/10/17,225,AVGO,Call,1.15,0.26449,210.410004,0.057494867,0.273639475,-0.009149475
1660,2/17/17,3/24/17,280,IBB,Put,3.7,0.26482,294.350006,0.095824778,0.259076516,0.005743484
1661,2/17/17,8/18/17,65,ESRX,Put,2.98,0.26487,69.970001,0.498288843,0.271529357,-0.006659357
1662,2/17/17,8/18/17,36,COMM,Call,4.9,0.26495,39.450001,0.498288843,0.262458164,0.002491836
1663,2/17/17,6/16/17,65,GILD,Put,1.98,0.26514,69.849998,0.325804244,0.259536863,0.005603137
1664,2/17/17,9/15/17,77.5,ADI,Put,4.3,0.26521,82.480003,0.574948665,0.272747471,-0.007537471
1665,2/17/17,3/17/17,150,BWLD,Call,10.5,0.26521,159.050003,0.076659822,0.268211934,-0.003001934
1666,2/17/17,1/19/18,37,HOLX,Put,2.4,0.26541,40,0.919917864,0.257624295,0.007785705
1667,2/17/17,6/15/18,125,AAPL,Put,10.29,0.26568,135.720001,1.32238193,0.259067708,0.006612292
1668,2/17/17,12/15/17,790,AMZN,Put,51.32,0.26577,845.070007,0.824093087,0.261274977,0.004495023
1669,2/17/17,3/17/17,39,FTNT,Call,0.55,0.26587,37.459999,0.076659822,0.273914074,-0.008044074
1670,2/17/17,3/17/17,45,CNMD,Call,0.65,0.26593,43.5,0.076659822,0.256778036,0.009151964
1671,2/17/17,1/19/18,72.5,CHRW,Put,4.7,0.26601,79.059998,0.919917864,0.265581761,0.000428239
1672,2/17/17,3/24/17,56,CRUS,Call,1.5,0.26626,55.330002,0.095824778,0.262470775,0.003789225
1673,2/17/17,3/17/17,13,HBAN,Put,0.07,0.26626,14.13,0.076659822,0.274015387,-0.007755387
1674,2/17/17,5/19/17,39.8100013,COLB,Put,1.6,0.26648,40.970001,0.249144422,0.267811015,-0.001331015
1675,2/17/17,3/17/17,110,ADBE,Put,0.5,0.2666,119.669998,0.076659822,0.262105712,0.004494288
1676,2/17/17,1/19/18,75,CHRW,Put,5.8,0.26667,79.059998,0.919917864,0.266198586,0.000471414
1677,2/17/17,3/24/17,34.5,ETFC,Put,0.31,0.26676,37.169998,0.095824778,0.272805951,-0.006045951
1678,2/17/17,7/21/17,36,ETFC,Call,3.15,0.26677,37.169998,0.421629021,0.262020254,0.004749746
1679,2/17/17,12/15/17,800,AMZN,Put,55.31,0.26678,845.070007,0.824093087,0.259978211,0.006801789
1680,2/17/17,3/17/17,35,GGAL,Put,1.25,0.26681,34.619999,0.076659822,0.274919454,-0.008109454
1681,2/17/17,7/21/17,50,EXLS,Put,4.8,0.26707,47.200001,0.421629021,0.261029556,0.006040444
1682,2/17/17,4/21/17,195,BIDU,Call,4.24,0.2674,185.169998,0.1724846,0.259998703,0.007401297
1683,2/17/17,3/17/17,125,ATHN,Call,1.3,0.26754,118.959999,0.076659822,0.260865239,0.006674761
1684,2/17/17,3/17/17,110,IPGP,Put,0.5,0.26774,119.5,0.076659822,0.259062276,0.008677724
1685,2/17/17,1/19/18,67.5,ESRX,Put,5.85,0.26785,69.970001,0.919917864,0.273448146,-0.005598146
1686,2/17/17,7/21/17,115,CELG,Put,5.51,0.26801,121.160004,0.421629021,0.272776323,-0.004766323
1687,2/17/17,1/18/19,55,CERN,Put,7.25,0.26822,56.150002,1.916495551,0.265334088,0.002885912
1688,2/17/17,3/17/17,355,CHTR,Call,1.5,0.26829,326.549988,0.076659822,0.25970325,0.00858675
1689,2/17/17,3/3/17,55.5,CTSH,Put,0.35,0.26862,57.959999,0.038329911,0.271507437,-0.002887437
1690,2/17/17,4/21/17,200,BIDU,Call,3.08,0.26904,185.169998,0.1724846,0.265699933,0.003340067
1691,2/17/17,3/24/17,63.5,GILD,Put,0.35,0.26926,69.849998,0.095824778,0.2704348,-0.0011748
1692,2/17/17,6/16/17,36,IBKR,Put,1.1,0.26946,38.689999,0.325804244,0.260134969,0.009325031
1693,2/17/17,4/21/17,65,AEIS,Call,1.45,0.26977,61.560001,0.1724846,0.269812009,-4.20E-05
1694,2/17/17,3/17/17,210,AVGO,Call,6.58,0.26991,210.410004,0.076659822,0.272817588,-0.002907588
1695,2/17/17,6/16/17,72.5,GILD,Put,5.66,0.26992,69.849998,0.325804244,0.264277714,0.005642286
1696,2/17/17,5/19/17,36,COMM,Call,4.2,0.26995,39.450001,0.249144422,0.264286032,0.005663968
1697,2/17/17,3/17/17,230,AVGO,Call,0.95,0.27007,210.410004,0.076659822,0.270049589,2.04E-05
1698,2/17/17,5/19/17,29,CDNS,Put,1.05,0.27059,30.200001,0.249144422,0.270554129,3.59E-05
1699,2/17/17,8/18/17,52.5,FAST,Put,4.7,0.27073,50.709999,0.498288843,0.263108848,0.007621152
1700,2/17/17,4/21/17,30,DISCA,Call,0.78,0.27105,28.68,0.1724846,0.273484403,-0.002434403
1701,2/17/17,3/24/17,39,BBBY,Put,0.54,0.27107,41.139999,0.095824778,0.273917836,-0.002847836
1702,2/17/17,5/19/17,41,COMM,Call,1.55,0.27114,39.450001,0.249144422,0.277508845,-0.006368845
1703,2/17/17,3/17/17,50,EWBC,Put,0.35,0.2718,53.810001,0.076659822,0.275454863,-0.003654863
1704,2/17/17,1/19/18,100,HAS,Put,10.6,0.27256,98.5,0.919917864,0.266528146,0.006031854
1705,2/17/17,12/15/17,805,AMZN,Put,58.6,0.27267,845.070007,0.824093087,0.263562193,0.009107807
1706,2/17/17,4/21/17,110,CELG,Put,1.32,0.2728,121.160004,0.1724846,0.265951277,0.006848723
1707,2/17/17,3/17/17,15,CTRE,Call,0.65,0.27297,15.34,0.076659822,0.272527192,0.000442808
1708,2/17/17,3/3/17,350,CHTR,Call,0.95,0.27321,326.549988,0.038329911,0.282938557,-0.009728557
1709,2/17/17,2/24/17,128,ALXN,Call,2.44,0.27373,128.820007,0.019164956,0.28152449,-0.00779449
1710,2/17/17,3/17/17,85,ACGL,Put,0.3,0.2741,94.019997,0.076659822,0.277272661,-0.003172661
1711,2/17/17,1/18/19,120,ALXN,Call,24,0.27424,128.820007,1.916495551,0.273647816,0.000592184
1712,2/17/17,3/10/17,49.5,AAL,Call,0.36,0.27438,46.91,0.057494867,0.270555199,0.003824801
1713,2/17/17,9/15/17,200,BIDU,Call,10.31,0.27438,185.169998,0.574948665,0.283731984,-0.009351984
1714,2/17/17,3/17/17,7,BBRY,Call,0.55,0.27446,7.49,0.076659822,0.277479973,-0.003019973
1715,2/17/17,3/24/17,182.5,BIDU,Call,7.7,0.27449,185.169998,0.095824778,0.274320157,0.000169843
1716,2/17/17,3/10/17,54,CTSH,Put,0.28,0.27484,57.959999,0.057494867,0.280150868,-0.005310868
1717,2/17/17,3/17/17,55,PLAY,Put,0.6,0.27491,58.189999,0.076659822,0.281504433,-0.006594433
1718,2/17/17,7/21/17,29,GLPI,Put,0.95,0.2751,31.879999,0.421629021,0.26727987,0.00782013
1719,2/17/17,3/3/17,325,CHTR,Put,6.4,0.27541,326.549988,0.038329911,0.282139558,-0.006729558
1720,2/17/17,1/19/18,32.5,EBAY,Put,2.72,0.27547,33.759998,0.919917864,0.267841563,0.007628437
1721,2/17/17,4/21/17,180,BIDU,Put,6,0.27572,185.169998,0.1724846,0.277803389,-0.002083389
1722,2/17/17,5/19/17,44,ATVI,Put,1.87,0.27589,45.330002,0.249144422,0.281695647,-0.005805647
1723,2/17/17,9/15/17,38,HOLX,Put,2.25,0.27593,40,0.574948665,0.271691862,0.004238138
1724,2/17/17,8/18/17,60,CDK,Put,2.41,0.27604,65.470001,0.498288843,0.266600196,0.009439804
1725,2/17/17,9/15/17,50,CTWS,Put,2.5,0.27643,53.959999,0.574948665,0.270612574,0.005817426
1726,2/17/17,3/24/17,48.5,AAL,Put,2.58,0.27645,46.91,0.095824778,0.285655832,-0.009205832
1727,2/17/17,9/15/17,7,BBRY,Call,0.91,0.27682,7.49,0.574948665,0.284854039,-0.008034039
1728,2/17/17,3/10/17,46,AAL,Call,1.72,0.27685,46.91,0.057494867,0.270676419,0.006173581
1729,2/17/17,3/24/17,200,BIDU,Call,1.73,0.27685,185.169998,0.095824778,0.280275826,-0.003425826
1730,2/17/17,4/21/17,40,IIVI,Put,2.35,0.27737,39,0.1724846,0.279421099,-0.002051099
1731,2/17/17,3/10/17,80.5,EA,Put,0.32,0.27753,87.300003,0.057494867,0.283141843,-0.005611843
1732,2/17/17,6/16/17,340,CHTR,Put,27.5,0.27778,326.549988,0.325804244,0.269414313,0.008365687
1733,2/17/17,2/24/17,82,EA,Put,0.07,0.27781,87.300003,0.019164956,0.277599917,0.000210083
1734,2/17/17,3/3/17,46.5,AAL,Put,0.85,0.27788,46.91,0.038329911,0.286844632,-0.008964632
1735,2/17/17,3/24/17,185,BIDU,Call,6.6,0.27816,185.169998,0.095824778,0.283216454,-0.005056454
1736,2/17/17,8/18/17,23,ADTN,Call,1.15,0.27822,21.700001,0.498288843,0.270858444,0.007361556
1737,2/17/17,3/17/17,15,CTRE,Put,0.3,0.27844,15.34,0.076659822,0.269867649,0.008572351
1738,2/17/17,2/24/17,130,TLT,Call,0.05,0.27859,120.32,0.019164956,0.288142945,-0.009552945
1739,2/17/17,2/24/17,785,GOOGL,Put,0.35,0.27885,846.549988,0.019164956,0.286204489,-0.007354489
1740,2/17/17,3/24/17,202.5,BIDU,Call,1.35,0.27886,185.169998,0.095824778,0.281577876,-0.002717876
1741,2/17/17,3/17/17,18,ARCC,Put,0.74,0.27933,17.66,0.076659822,0.283306335,-0.003976335
1742,2/17/17,2/24/17,73,GILD,Put,3.3,0.27944,69.849998,0.019164956,0.270122001,0.009317999
1743,2/17/17,3/24/17,190,BIDU,Call,4.45,0.27946,185.169998,0.095824778,0.282852162,-0.003392162
1744,2/17/17,3/17/17,65,ESRX,Put,0.45,0.27954,69.970001,0.076659822,0.274951842,0.004588158
1745,2/17/17,2/24/17,44.5,AAL,Put,0.08,0.28004,46.91,0.019164956,0.289361072,-0.009321072
1746,2/17/17,3/17/17,310,CHTR,Put,3.76,0.28004,326.549988,0.076659822,0.283266015,-0.003226015
1747,2/17/17,6/16/17,48,CTRP,Call,1.95,0.28021,45.630001,0.325804244,0.27783105,0.00237895
1748,2/17/17,7/21/17,765,AMZN,Put,26.9,0.28025,845.070007,0.421629021,0.28364361,-0.00339361
1749,2/17/17,6/16/17,30,DISCK,Call,1.1,0.28025,28.09,0.325804244,0.285856965,-0.005606965
1750,2/17/17,3/17/17,36,FTNT,Call,2,0.2806,37.459999,0.076659822,0.274011101,0.006588899
1751,2/17/17,6/16/17,40,FIBK,Put,1.5,0.28067,42.5,0.325804244,0.275513595,0.005156405
1752,2/17/17,7/21/17,22.5,BRKS,Call,1.15,0.28069,21.41,0.421629021,0.285285073,-0.004595073
1753,2/17/17,2/24/17,112,CELG,Put,0.03,0.28075,121.160004,0.019164956,0.273178003,0.007571997
1754,2/17/17,3/17/17,49,AAL,Call,0.65,0.28086,46.91,0.076659822,0.275312128,0.005547872
1755,2/17/17,9/15/17,65,EBIX,Call,2.9,0.28089,59.349998,0.574948665,0.276502265,0.004387735
1756,2/17/17,3/17/17,115,FANG,Call,1,0.28096,107.629997,0.076659822,0.285923197,-0.004963197
1757,2/17/17,3/17/17,22.5,ABY,Call,0.25,0.28099,21.309999,0.076659822,0.283127288,-0.002137288
1758,2/17/17,3/17/17,110,FANG,Call,2.35,0.28099,107.629997,0.076659822,0.281965917,-0.000975917
1759,2/17/17,9/15/17,50,CHFC,Put,3,0.28111,53.259998,0.574948665,0.289108191,-0.007998191
1760,2/17/17,8/18/17,160,ICUI,Call,9,0.28117,152.199997,0.498288843,0.281805602,-0.000635602
1761,2/17/17,3/17/17,75,CGNX,Call,3.15,0.28118,76.440002,0.076659822,0.280235411,0.000944589
1762,2/17/17,3/17/17,25,FITB,Put,0.11,0.28121,27.540001,0.076659822,0.285837618,-0.004627618
1763,2/17/17,3/3/17,39,BBBY,Put,0.21,0.28122,41.139999,0.038329911,0.289804298,-0.008584298
1764,2/17/17,1/19/18,170,BWLD,Call,12.5,0.28122,159.050003,0.919917864,0.273239884,0.007980116
1765,2/17/17,3/3/17,192.5,COST,Call,0.25,0.28122,175.860001,0.038329911,0.290226908,-0.009006908
1766,2/17/17,7/21/17,30,DISCA,Call,1.6,0.28122,28.68,0.421629021,0.286375798,-0.005155798
1767,2/17/17,1/19/18,80,DLTR,Call,9,0.28122,80,0.919917864,0.289568357,-0.008348357
1768,2/17/17,2/24/17,111.5,TLT,Put,0.04,0.28122,120.32,0.019164956,0.278166434,0.003053566
1769,2/17/17,3/10/17,50.5,AAL,Call,0.23,0.28153,46.91,0.057494867,0.281266035,0.000263965
1770,2/17/17,6/16/17,33,HPT,Put,2.7,0.28162,31.780001,0.325804244,0.280490569,0.001129431
1771,2/17/17,1/19/18,330,CHTR,Put,35.5,0.28186,326.549988,0.919917864,0.2762908,0.0055692
1772,2/17/17,3/3/17,270,IBB,Put,0.33,0.28203,294.350006,0.038329911,0.272223748,0.009806252
1773,2/17/17,7/21/17,27.5,DISCA,Put,1.5,0.2821,28.68,0.421629021,0.283845333,-0.001745333
1774,2/17/17,3/17/17,19,EUFN,Put,0.35,0.28218,19.6,0.076659822,0.284336618,-0.002156618
1775,2/17/17,3/10/17,220,AVGO,Call,2.4,0.28308,210.410004,0.057494867,0.29150805,-0.00842805
1776,2/17/17,6/16/17,49,CTRP,Call,1.75,0.28372,45.630001,0.325804244,0.29057848,-0.00685848
1777,2/17/17,6/16/17,17.5,FULT,Put,0.55,0.28379,19.1,0.325804244,0.286625913,-0.002835913
1778,2/17/17,2/24/17,43,BBBY,Call,0.1,0.28397,41.139999,0.019164956,0.276982374,0.006987626
1779,2/17/17,3/17/17,340,EQIX,Put,1.35,0.28407,374.279999,0.076659822,0.276350476,0.007719524
1780,2/17/17,3/10/17,135,ALXN,Call,1.4,0.28449,128.820007,0.057494867,0.292179027,-0.007689027
1781,2/17/17,9/15/17,75,ADI,Put,3.41,0.28456,82.480003,0.574948665,0.276144001,0.008415999
1782,2/17/17,2/24/17,64.5,GILD,Put,0.02,0.28501,69.849998,0.019164956,0.282484253,0.002525747
1783,2/17/17,8/18/17,20,IBCP,Put,0.95,0.28531,21.549999,0.498288843,0.278886509,0.006423491
1784,2/17/17,1/19/18,310,CHTR,Put,26.2,0.28537,326.549988,0.919917864,0.284408252,0.000961748
1785,2/17/17,7/21/17,33,AMAT,Put,1.34,0.28539,35.669998,0.421629021,0.278741818,0.006648182
1786,2/17/17,3/17/17,27.5,AFSI,Put,0.95,0.28541,27.34,0.076659822,0.288449228,-0.003039228
1787,2/17/17,7/21/17,210,AVGO,Put,15.5,0.28555,210.410004,0.421629021,0.293160696,-0.007610696
1788,2/17/17,2/24/17,50,AAL,Call,0.04,0.28587,46.91,0.019164956,0.280910888,0.004959112
1789,2/17/17,3/17/17,40,CALM,Call,0.7,0.28657,38.650002,0.076659822,0.289347465,-0.002777465
