,cDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference
19983,2016-11-11,2016-11-24,790.0,GOOG,Call,1.72,0.2007526214599609,754.02002,0.03559206023271732,0.20669116864155607,-0.005938547181595172
19986,2016-11-11,2016-11-24,800.0,GOOG,Call,1.09,0.2083819396972656,754.02002,0.03559206023271732,0.21829664001416044,-0.009914700316894842
19988,2016-11-11,2016-11-24,805.0,GOOG,Call,0.85,0.2142412561035156,754.02002,0.03559206023271732,0.22275041723332928,-0.008509161129813675
20002,2016-11-11,2016-11-24,870.0,GOOG,Call,0.71,0.4034483483886719,754.02002,0.03559206023271732,0.40228861405921723,0.0011597343294546536
20012,2016-11-11,2016-12-01,745.0,GOOG,Call,28.62,0.3329839651489258,754.02002,0.05475701574264202,0.33919096800673376,-0.006207002857807953
20015,2016-11-11,2016-12-01,760.0,GOOG,Call,12.5,0.2094500442504882,754.02002,0.05475701574264202,0.21530940262891912,-0.005859358378430934
20017,2016-11-11,2016-12-01,765.0,GOOG,Call,16.36,0.2972177212524414,754.02002,0.05475701574264202,0.3007118468667623,-0.0034941256143208865
20019,2016-11-11,2016-12-01,770.0,GOOG,Call,7.8,0.2075274560546875,754.02002,0.05475701574264202,0.2014278704155013,0.006099585639186195
20023,2016-11-11,2016-12-01,780.0,GOOG,Call,5.55,0.2030108996582031,754.02002,0.05475701574264202,0.21031241391028838,-0.007301514252085278
20037,2016-11-11,2016-12-01,815.0,GOOG,Call,1.07,0.2105791833496094,754.02002,0.05475701574264202,0.21574793623585814,-0.00516875288624874
20040,2016-11-11,2016-12-01,822.5,GOOG,Call,2.8,0.302314105834961,754.02002,0.05475701574264202,0.29743475832219796,0.004879347512763033
20066,2016-11-11,2016-12-08,800.0,GOOG,Call,3.3,0.2049640051269531,754.02002,0.07392197125256673,0.20622608972189577,-0.0012620845949426751
20069,2016-11-11,2016-12-08,810.0,GOOG,Call,3.79,0.2369461071777344,754.02002,0.07392197125256673,0.2449915311444793,-0.008045423966744902
20076,2016-11-11,2016-12-08,835.0,GOOG,Call,1.2,0.2331619653320313,754.02002,0.07392197125256673,0.2348615420487486,-0.0016995767167173048
20078,2016-11-11,2016-12-08,850.0,GOOG,Call,1.85,0.2888865057373046,754.02002,0.07392197125256673,0.2922847108129654,-0.0033982050756607984
20109,2016-11-11,2016-12-15,700.0,GOOG,Call,60.04,0.2607190628051758,754.02002,0.09308692676249145,0.2661551276833061,-0.005436064878130309
20112,2016-11-11,2016-12-15,715.0,GOOG,Call,46.5,0.2418288708496094,754.02002,0.09308692676249145,0.2382084177952502,0.0036204530543592073
20113,2016-11-11,2016-12-15,720.0,GOOG,Call,42.88,0.2351150708007813,754.02002,0.09308692676249145,0.23949289745360242,-0.004377826652821104
20117,2016-11-11,2016-12-15,740.0,GOOG,Call,28.5,0.2205583316040039,754.02002,0.09308692676249145,0.22581750301469677,-0.0052591714106928755
20119,2016-11-11,2016-12-15,750.0,GOOG,Call,22.1,0.2169420347595215,754.02002,0.09308692676249145,0.21683151593606548,0.00011051882345602948
20121,2016-11-11,2016-12-15,760.0,GOOG,Call,16.4,0.2127153924560547,754.02002,0.09308692676249145,0.20717038561997564,0.005545006836079058
20124,2016-11-11,2016-12-15,775.0,GOOG,Call,11.5,0.207191766052246,754.02002,0.09308692676249145,0.2166848882188797,-0.0094931221666337
20128,2016-11-11,2016-12-15,795.0,GOOG,Call,5.25,0.199653999633789,754.02002,0.09308692676249145,0.20224712287017704,-0.0025931232363880508
20130,2016-11-11,2016-12-15,805.0,GOOG,Call,4.0,0.2001117587280273,754.02002,0.09308692676249145,0.20914791115501524,-0.009036152426987937
20131,2016-11-11,2016-12-15,810.0,GOOG,Call,3.2,0.1998981378173828,754.02002,0.09308692676249145,0.20678417720773817,-0.00688603939035537
20132,2016-11-11,2016-12-15,815.0,GOOG,Call,2.33,0.2027057269287109,754.02002,0.09308692676249145,0.199892598830048,0.0028131280986628815
20133,2016-11-11,2016-12-15,820.0,GOOG,Call,2.3,0.204109521484375,754.02002,0.09308692676249145,0.21042132641014272,-0.006311804925767717
20134,2016-11-11,2016-12-15,825.0,GOOG,Call,1.45,0.2050250396728515,754.02002,0.09308692676249145,0.19783079544140586,0.007194244231445629
20135,2016-11-11,2016-12-15,830.0,GOOG,Call,1.4,0.2056353851318359,754.02002,0.09308692676249145,0.206303625673173,-0.0006682405413371006
20137,2016-11-11,2016-12-15,840.0,GOOG,Call,0.88,0.2082598706054687,754.02002,0.09308692676249145,0.2055216333974395,0.0027382372080291817
20138,2016-11-11,2016-12-15,845.0,GOOG,Call,1.05,0.2229081616210937,754.02002,0.09308692676249145,0.2220052826305628,0.0009028789905309031
20139,2016-11-11,2016-12-15,850.0,GOOG,Call,1.13,0.2301712725830078,754.02002,0.09308692676249145,0.23447147519618833,-0.004300202613180537
20163,2016-11-11,2016-12-22,750.0,GOOG,Call,24.86,0.2165605688476562,754.02002,0.11225188227241616,0.22466111062385702,-0.008100541776200815
20164,2016-11-11,2016-12-22,760.0,GOOG,Call,18.4,0.2146532392883301,754.02002,0.11225188227241616,0.2082424521358926,0.006410787152437508
20166,2016-11-11,2016-12-22,765.0,GOOG,Call,15.9,0.2086718537902831,754.02002,0.11225188227241616,0.2044987094268445,0.004173144363438602
20169,2016-11-11,2016-12-22,775.0,GOOG,Call,11.6,0.208015732421875,754.02002,0.11225188227241616,0.19812549748167024,0.009890234940204745
20172,2016-11-11,2016-12-22,785.0,GOOG,Call,9.7,0.2021258987426758,754.02002,0.11225188227241616,0.21038829676399567,-0.008262398021319867
20176,2016-11-11,2016-12-22,800.0,GOOG,Call,5.86,0.2001422760009766,754.02002,0.11225188227241616,0.2054958642838765,-0.005353588282899918
20177,2016-11-11,2016-12-22,802.5,GOOG,Call,15.0,0.3188544677734374,754.02002,0.11225188227241616,0.3244312380411438,-0.005576770267706421
20180,2016-11-11,2016-12-22,820.0,GOOG,Call,3.08,0.2126543579101562,754.02002,0.11225188227241616,0.20761931322340482,0.0050350446867513665
20182,2016-11-11,2016-12-22,840.0,GOOG,Call,1.4,0.2026446923828125,754.02002,0.11225188227241616,0.2055974976246953,-0.002952805241882822
20185,2016-11-11,2016-12-29,760.0,GOOG,Call,20.6,0.2127916856384277,754.02002,0.13141683778234087,0.21237638306047396,0.0004153025779537467
20187,2016-11-11,2016-12-29,770.0,GOOG,Call,16.65,0.2083361637878418,754.02002,0.13141683778234087,0.21413319722341934,-0.0057970334355775255
20188,2016-11-11,2016-12-29,772.5,GOOG,Call,16.11,0.2087786642456054,754.02002,0.13141683778234087,0.21787491124996544,-0.009096247004360042
20220,2016-11-11,2017-01-19,530.0,GOOG,Call,254.54,0.9780580807495118,754.02002,0.188911704312115,0.9766836502967642,0.0013744304527476547
20253,2016-11-11,2017-01-19,695.0,GOOG,Call,70.2,0.2477492218017578,754.02002,0.188911704312115,0.2539821960817799,-0.006232974280022119
20263,2016-11-11,2017-01-19,745.0,GOOG,Call,33.45,0.2134020310974121,754.02002,0.188911704312115,0.21812035854964146,-0.0047183274522293595
20264,2016-11-11,2017-01-19,750.0,GOOG,Call,31.1,0.2121203056335449,754.02002,0.188911704312115,0.220087610578049,-0.007967304944504094
20265,2016-11-11,2017-01-19,755.0,GOOG,Call,28.18,0.211296339263916,754.02002,0.188911704312115,0.21659721482137778,-0.005300875557461782
20267,2016-11-11,2017-01-19,765.0,GOOG,Call,23.0,0.2064593515014648,754.02002,0.188911704312115,0.21148674633877912,-0.00502739483731432
20268,2016-11-11,2017-01-19,770.0,GOOG,Call,20.0,0.2031482273864746,754.02002,0.188911704312115,0.20407864438311757,-0.0009304169966429798
20269,2016-11-11,2017-01-19,775.0,GOOG,Call,18.52,0.2009967596435547,754.02002,0.188911704312115,0.20736358630529234,-0.006366826661737629
20270,2016-11-11,2017-01-19,780.0,GOOG,Call,15.84,0.2008441732788085,754.02002,0.188911704312115,0.20000319775135816,0.0008409755274503272
20271,2016-11-11,2017-01-19,785.0,GOOG,Call,14.47,0.1971821005249023,754.02002,0.188911704312115,0.20203098414640502,-0.0048488836215027364
20272,2016-11-11,2017-01-19,790.0,GOOG,Call,12.75,0.1955494264221191,754.02002,0.188911704312115,0.20008159168355727,-0.004532165261438181
20274,2016-11-11,2017-01-19,800.0,GOOG,Call,9.9,0.1930775273132324,754.02002,0.188911704312115,0.1978106942988243,-0.004733166985591897
20276,2016-11-11,2017-01-19,810.0,GOOG,Call,7.4,0.1905751109313965,754.02002,0.188911704312115,0.19404892002057844,-0.003473809089181934
20278,2016-11-11,2017-01-19,820.0,GOOG,Call,6.0,0.1897206272888184,754.02002,0.188911704312115,0.19763278796745093,-0.00791216067863254
20279,2016-11-11,2017-01-19,825.0,GOOG,Call,4.5,0.1900410586547852,754.02002,0.188911704312115,0.18785475542245061,0.0021863032323345966
20280,2016-11-11,2017-01-19,830.0,GOOG,Call,4.02,0.1893391613769531,754.02002,0.188911704312115,0.18966271389217676,-0.00032355251522364625
20281,2016-11-11,2017-01-19,835.0,GOOG,Call,3.5,0.1874470904541016,754.02002,0.188911704312115,0.19005830901733228,-0.002611218563230683
20282,2016-11-11,2017-01-19,840.0,GOOG,Call,2.91,0.1873250213623047,754.02002,0.188911704312115,0.18824565711838753,-0.0009206357560828382
20283,2016-11-11,2017-01-19,845.0,GOOG,Call,2.97,0.2044146942138672,754.02002,0.188911704312115,0.19679009703395517,0.0076245971799120404
20284,2016-11-11,2017-01-19,850.0,GOOG,Call,2.0,0.1904988177490234,754.02002,0.188911704312115,0.18544014317740315,0.005058674571620264
20286,2016-11-11,2017-01-19,860.0,GOOG,Call,1.46,0.1893391613769531,754.02002,0.188911704312115,0.18604061806399935,0.003298543312953761
20289,2016-11-11,2017-01-19,880.0,GOOG,Call,0.75,0.1926960614013672,754.02002,0.188911704312115,0.18693158803216742,0.005764473369199774
20292,2016-11-11,2017-01-19,895.0,GOOG,Call,0.55,0.2017902087402344,754.02002,0.188911704312115,0.1937645403813813,0.0080256683588531
20295,2016-11-11,2017-01-19,910.0,GOOG,Call,0.55,0.2081378015136718,754.02002,0.188911704312115,0.20938761263096334,-0.0012498111172915272
20297,2016-11-11,2017-01-19,940.0,GOOG,Call,0.3,0.2282792016601563,754.02002,0.188911704312115,0.22018317024048978,0.008096031419666527
20300,2016-11-11,2017-01-19,1000.0,GOOG,Call,0.05,0.2211991943359375,754.02002,0.188911704312115,0.22515102515171842,-0.003951830815780932
20302,2016-11-11,2017-01-19,1020.0,GOOG,Call,0.4,0.298713067626953,754.02002,0.188911704312115,0.2994454153667912,-0.0007323477398382128
20314,2016-11-11,2017-03-16,480.0,GOOG,Call,308.9,0.9082345602416991,754.02002,0.34223134839151265,0.9069012285181097,0.0013333317235894038
20319,2016-11-11,2017-03-16,560.0,GOOG,Call,226.4,0.6537205038452151,754.02002,0.34223134839151265,0.6624829100474026,-0.00876240620218749
20322,2016-11-11,2017-03-16,615.0,GOOG,Call,178.5,0.5742077491760254,754.02002,0.34223134839151265,0.5811172108951732,-0.006909461719147858
20326,2016-11-11,2017-03-16,635.0,GOOG,Call,161.7,0.5566603172302247,754.02002,0.34223134839151265,0.5536753689375482,0.0029849482926764814
20331,2016-11-11,2017-03-16,660.0,GOOG,Call,129.6,0.4363764859008789,754.02002,0.34223134839151265,0.4402873370418101,-0.003910851140931204
20336,2016-11-11,2017-03-16,685.0,GOOG,Call,116.86,0.461064959716797,754.02002,0.34223134839151265,0.4589268801646549,0.0021380795521421248
20338,2016-11-11,2017-03-16,695.0,GOOG,Call,100.8,0.3928588546752929,754.02002,0.34223134839151265,0.39410219447745565,-0.001243339802162735
20339,2016-11-11,2017-03-16,700.0,GOOG,Call,77.5,0.2620313055419922,754.02002,0.34223134839151265,0.2631933983502686,-0.0011620928082763937
20340,2016-11-11,2017-03-16,705.0,GOOG,Call,94.2,0.3974211869812012,754.02002,0.34223134839151265,0.3893915034859683,0.00802968349523292
20341,2016-11-11,2017-03-16,710.0,GOOG,Call,70.72,0.2566144895935059,754.02002,0.34223134839151265,0.2609898501395956,-0.004375360546089668
20343,2016-11-11,2017-03-16,720.0,GOOG,Call,86.6,0.3926299751281738,754.02002,0.34223134839151265,0.39378848239721354,-0.0011585072690397102
20347,2016-11-11,2017-03-16,740.0,GOOG,Call,52.2,0.2458724095153809,754.02002,0.34223134839151265,0.2536215047439337,-0.007749095228552799
20348,2016-11-11,2017-03-16,745.0,GOOG,Call,47.0,0.2435530967712402,754.02002,0.34223134839151265,0.23850891426263937,0.005044182508600836
20349,2016-11-11,2017-03-16,750.0,GOOG,Call,44.0,0.2413024478912354,754.02002,0.34223134839151265,0.2356767302990202,0.005625717592215196
20350,2016-11-11,2017-03-16,755.0,GOOG,Call,42.6,0.2402496019744873,754.02002,0.34223134839151265,0.2414448728814032,-0.0011952709069159018
20351,2016-11-11,2017-03-16,760.0,GOOG,Call,39.5,0.2381210221862793,754.02002,0.34223134839151265,0.23698024342593366,0.0011407787603456565
20352,2016-11-11,2017-03-16,765.0,GOOG,Call,37.07,0.2365951585388184,754.02002,0.34223134839151265,0.2358010703028422,0.0007940882359762091
20355,2016-11-11,2017-03-16,780.0,GOOG,Call,30.0,0.2305527384948731,754.02002,0.34223134839151265,0.23029603988106923,0.0002566986138038685
20357,2016-11-11,2017-03-16,790.0,GOOG,Call,25.02,0.2266694155120849,754.02002,0.34223134839151265,0.22223246043722705,0.004436955074857835
20358,2016-11-11,2017-03-16,795.0,GOOG,Call,25.2,0.2241746284484863,754.02002,0.34223134839151265,0.2332109354756549,-0.009036307027168622
20359,2016-11-11,2017-03-16,800.0,GOOG,Call,23.5,0.2234879898071289,754.02002,0.34223134839151265,0.23260185982508214,-0.009113870017953246
20360,2016-11-11,2017-03-16,805.0,GOOG,Call,21.8,0.2216493241119385,754.02002,0.34223134839151265,0.23147271604102665,-0.009823391929088154
20361,2016-11-11,2017-03-16,810.0,GOOG,Call,17.8,0.2185899674987793,754.02002,0.34223134839151265,0.21519049951166475,0.003399467987114546
20362,2016-11-11,2017-03-16,815.0,GOOG,Call,16.5,0.2187425538635254,754.02002,0.34223134839151265,0.21518342335184665,0.0035591305116787486
20363,2016-11-11,2017-03-16,820.0,GOOG,Call,14.81,0.2170717331695557,754.02002,0.34223134839151265,0.21200331633736008,0.00506841683219561
20364,2016-11-11,2017-03-16,840.0,GOOG,Call,10.75,0.2129137547302246,754.02002,0.34223134839151265,0.21239567540760712,0.0005180793226174929
20365,2016-11-11,2017-03-16,860.0,GOOG,Call,7.28,0.2081378015136718,754.02002,0.34223134839151265,0.2090986703842655,-0.0009608688705936841
20366,2016-11-11,2017-03-16,880.0,GOOG,Call,4.1,0.207741076965332,754.02002,0.34223134839151265,0.19779912669037097,0.009941950274961031
20367,2016-11-11,2017-03-16,900.0,GOOG,Call,2.95,0.2066729724121093,754.02002,0.34223134839151265,0.20187283873383516,0.004800133678274143
20369,2016-11-11,2017-03-16,940.0,GOOG,Call,1.9,0.2255326470947265,754.02002,0.34223134839151265,0.21828556164109708,0.007247085453629426
20371,2016-11-11,2017-03-16,980.0,GOOG,Call,0.45,0.2082598706054687,754.02002,0.34223134839151265,0.19966746192949453,0.008592408675974161
20372,2016-11-11,2017-03-16,1000.0,GOOG,Call,0.52,0.2241288525390625,754.02002,0.34223134839151265,0.2169196507747993,0.007209201764263207
20373,2016-11-11,2017-03-16,1020.0,GOOG,Call,0.55,0.2233964379882812,754.02002,0.34223134839151265,0.23153789421485366,-0.008141456226572447
20379,2016-11-11,2017-06-15,400.0,GOOG,Call,389.8,0.8869487623596191,754.02002,0.5913757700205339,0.8923182434955388,-0.005369481135919729
20385,2016-11-11,2017-06-15,460.0,GOOG,Call,319.6,0.6431615274047852,754.02002,0.5913757700205339,0.649642585121911,-0.0064810577171258155
20388,2016-11-11,2017-06-15,490.0,GOOG,Call,295.2,0.6379125564575195,754.02002,0.5913757700205339,0.6341206507204342,0.0037919057370853215
20389,2016-11-11,2017-06-15,500.0,GOOG,Call,280.1,0.5713086082458496,754.02002,0.5913757700205339,0.5707508626073841,0.0005577456384655566
20393,2016-11-11,2017-06-15,540.0,GOOG,Call,255.18,0.5991708784484864,754.02002,0.5913757700205339,0.6017398148105721,-0.002568936362085772
20394,2016-11-11,2017-06-15,550.0,GOOG,Call,250.1,0.6229819806671143,754.02002,0.5913757700205339,0.6131190887390412,0.009862891928073103
20408,2016-11-11,2017-06-15,670.0,GOOG,Call,133.1,0.3737397831726074,754.02002,0.5913757700205339,0.38288972915324937,-0.00914994598064195
20410,2016-11-11,2017-06-15,680.0,GOOG,Call,122.1,0.3618380467224121,754.02002,0.5913757700205339,0.35783628474746454,0.00400176197494756
20412,2016-11-11,2017-06-15,690.0,GOOG,Call,85.9,0.2117006931304931,754.02002,0.5913757700205339,0.2057725344639048,0.005928158666588301
20419,2016-11-11,2017-06-15,725.0,GOOG,Call,74.0,0.256316946182251,754.02002,0.5913757700205339,0.25235106157197246,0.003965884610278525
20422,2016-11-11,2017-06-15,740.0,GOOG,Call,67.37,0.2529829341125489,754.02002,0.5913757700205339,0.25787441401917116,-0.004891479906622254
20423,2016-11-11,2017-06-15,745.0,GOOG,Call,71.49,0.2768703295135497,754.02002,0.5913757700205339,0.28685058954579384,-0.00998026003224417
20424,2016-11-11,2017-06-15,750.0,GOOG,Call,61.0,0.2503660779571533,754.02002,0.5913757700205339,0.2514207170315795,-0.0010546390744261558
20425,2016-11-11,2017-06-15,755.0,GOOG,Call,57.82,0.2479857306671142,754.02002,0.5913757700205339,0.24782028391200678,0.00016544675510743456
20426,2016-11-11,2017-06-15,760.0,GOOG,Call,54.0,0.2470473245239258,754.02002,0.5913757700205339,0.24117508255585657,0.005872241968069236
20428,2016-11-11,2017-06-15,770.0,GOOG,Call,50.0,0.2451552536010742,754.02002,0.5913757700205339,0.24278522039821931,0.002370033202854893
20430,2016-11-11,2017-06-15,780.0,GOOG,Call,45.0,0.2416839138031006,754.02002,0.5913757700205339,0.2388837969192546,0.0028001168838459878
20431,2016-11-11,2017-06-15,785.0,GOOG,Call,45.08,0.2401580501556396,754.02002,0.5913757700205339,0.24769832431047784,-0.007540274154838239
20433,2016-11-11,2017-06-15,795.0,GOOG,Call,59.6,0.3224097300720214,754.02002,0.5913757700205339,0.32710718260204974,-0.004697452530028345
20434,2016-11-11,2017-06-15,800.0,GOOG,Call,35.5,0.2346420530700684,754.02002,0.5913757700205339,0.2295739758847058,0.005068077185362618
20442,2016-11-11,2017-06-15,850.0,GOOG,Call,19.4,0.2202531588745117,754.02002,0.5913757700205339,0.2190182623598967,0.0012348965146150026
20443,2016-11-11,2017-06-15,860.0,GOOG,Call,19.0,0.2344894667053223,754.02002,0.5913757700205339,0.22803816194937193,0.006451304755950377
20444,2016-11-11,2017-06-15,870.0,GOOG,Call,16.39,0.2172929833984375,754.02002,0.5913757700205339,0.2244048806460351,-0.007111897247597587
20445,2016-11-11,2017-06-15,875.0,GOOG,Call,25.0,0.2725139888000488,754.02002,0.5913757700205339,0.27571476042794624,-0.0032007716278974474
20449,2016-11-11,2017-06-15,900.0,GOOG,Call,11.4,0.2144548770141602,754.02002,0.5913757700205339,0.22300426768197307,-0.008549390667812878
20450,2016-11-11,2017-06-15,905.0,GOOG,Call,17.6,0.2601392346191406,754.02002,0.5913757700205339,0.2660572832246553,-0.005918048605514703
20455,2016-11-11,2017-06-15,950.0,GOOG,Call,6.6,0.2170183279418945,754.02002,0.5913757700205339,0.2269502690614909,-0.009931941119596416
20456,2016-11-11,2017-06-15,960.0,GOOG,Call,5.5,0.2318497225952148,754.02002,0.5913757700205339,0.22367087709426509,0.008178845500949716
20458,2016-11-11,2017-06-15,980.0,GOOG,Call,3.7,0.2111590115356445,754.02002,0.5913757700205339,0.21692934948077985,-0.005770337945135345
20459,2016-11-11,2017-06-15,990.0,GOOG,Call,2.7,0.2056048678588867,754.02002,0.5913757700205339,0.209260389310658,-0.003655521451771282
20460,2016-11-11,2017-06-15,1000.0,GOOG,Call,2.0,0.206489868774414,754.02002,0.5913757700205339,0.2033985165326167,0.003091352241797296
20461,2016-11-11,2017-06-15,1010.0,GOOG,Call,2.2,0.2095415960693359,754.02002,0.5913757700205339,0.2128047956648525,-0.0032631995955166027
20463,2016-11-11,2017-06-15,1030.0,GOOG,Call,1.31,0.2067340069580078,754.02002,0.5913757700205339,0.20504616994003394,0.00168783701797387
