,currentDate,ExpDate,StrikePrice,Ticker,Type,Last,IV,StockPrice,T,ImpliedVolatility,Difference,Var
8653,2017-02-17,2017-03-03,75.0,CMCSA,Call,0.94,0.12382,75.32,0.038329911019849415,0.12967643503382453,-0.0058564350338245336,0.04729797313700964
8659,2017-02-17,2017-03-03,78.0,CMCSA,Call,0.15,0.15741,75.32,0.038329911019849415,0.156395878006107,0.0010141219938930024,0.006442551260358315
8670,2017-02-17,2017-03-10,78.0,CMCSA,Call,0.17,0.12936,75.32,0.057494866529774126,0.1325209374223247,-0.0031609374223247055,0.02443519961599185
8678,2017-02-17,2017-03-17,75.0,CMCSA,Call,1.35,0.13539,75.32,0.07665982203969883,0.14064712927520548,-0.005257129275205469,0.03882952415396609
8680,2017-02-17,2017-03-17,80.0,CMCSA,Call,0.09,0.14627,75.32,0.07665982203969883,0.14393066938273702,0.0023393306172629913,0.015993235914835518
8684,2017-02-17,2017-03-24,73.0,CMCSA,Call,2.98,0.1635,75.32,0.09582477754962354,0.16618131323615967,-0.002681313236159666,0.01639946933430988
8698,2017-02-17,2017-03-03,69.5,CMCSA,Put,0.25,0.3334,75.32,0.038329911019849415,0.3347681881942926,-0.00136818819429263,0.0041037438341110675
8703,2017-02-17,2017-03-03,72.0,CMCSA,Put,0.11,0.17890999999999999,75.32,0.038329911019849415,0.17511097254515615,0.0037990274548438396,0.02123429352659907
8704,2017-02-17,2017-03-03,72.5,CMCSA,Put,0.12,0.16373,75.32,0.038329911019849415,0.15870724526082558,0.0050227547391744065,0.030677058200539956
8705,2017-02-17,2017-03-03,73.0,CMCSA,Put,0.15,0.15345999999999999,75.32,0.038329911019849415,0.14755469467180013,0.005905305328199856,0.03848107212433114
8708,2017-02-17,2017-03-03,74.5,CMCSA,Put,0.47,0.14615999999999998,75.32,0.038329911019849415,0.14026358666586075,0.005896413334139233,0.04034218208907522
8716,2017-02-17,2017-03-10,72.5,CMCSA,Put,0.22,0.15477,75.32,0.057494866529774126,0.1564084705018863,-0.0016384705018863133,0.010586486411360814
8717,2017-02-17,2017-03-10,73.0,CMCSA,Put,0.28,0.15718,75.32,0.057494866529774126,0.15024231008674596,0.006937689913254025,0.044138503074526186
8721,2017-02-17,2017-03-10,75.0,CMCSA,Put,0.86,0.13738,75.32,0.057494866529774126,0.1421341809400485,-0.004754180940048508,0.03460606303718524
8725,2017-02-17,2017-03-17,75.0,CMCSA,Put,1.08,0.15533,75.32,0.07665982203969883,0.15019893518601116,0.005131064813988839,0.033033314968060515
8726,2017-02-17,2017-03-17,77.5,CMCSA,Put,2.62,0.15581,75.32,0.07665982203969883,0.1498763218721747,0.005933678127825304,0.0380827811297433
8728,2017-02-17,2017-03-24,70.0,CMCSA,Put,0.31,0.20551,75.32,0.09582477754962354,0.21160086125355967,-0.006090861253559676,0.029637785283244983
8729,2017-02-17,2017-03-24,71.0,CMCSA,Put,0.22,0.16435,75.32,0.09582477754962354,0.16399477582446342,0.0003552241755365726,0.002161388351302541
8730,2017-02-17,2017-03-24,73.5,CMCSA,Put,1.01,0.1922,75.32,0.09582477754962354,0.19449122835416696,-0.002291228354166952,0.011921063237080915
8733,2017-02-17,2017-03-24,75.0,CMCSA,Put,1.31,0.16716,75.32,0.09582477754962354,0.15963038664364337,0.007529613356356629,0.0450443488654979
8742,2017-02-17,2017-04-21,82.5,CMCSA,Call,0.17,0.14627,75.32,0.17248459958932238,0.15176469357446334,-0.005494693574463333,0.037565417204234175
8743,2017-02-17,2017-04-21,70.0,CMCSA,Put,0.54,0.18875,75.32,0.17248459958932238,0.19067753255780653,-0.0019275325578065328,0.010212093021491564
8764,2017-02-17,2017-06-16,82.5,CMCSA,Call,0.81,0.17752,75.32,0.3258042436687201,0.17612414630111997,0.0013958536988800396,0.0078630785200543
8766,2017-02-17,2017-06-16,72.5,CMCSA,Put,1.76,0.18773,75.32,0.3258042436687201,0.17867982251958536,0.009050177480414645,0.04820847749648242
8774,2017-02-17,2017-07-21,80.0,CMCSA,Call,1.48,0.15425999999999998,75.32,0.4216290212183436,0.16183220202568657,-0.007572202025686592,0.0490872684149267
8779,2017-02-17,2017-07-21,77.5,CMCSA,Put,5.25,0.21536999999999998,75.32,0.4216290212183436,0.21077807713045751,0.004591922869542464,0.021321088682464896
8780,2017-02-17,2017-07-21,80.0,CMCSA,Put,6.85,0.21871999999999997,75.32,0.4216290212183436,0.2100070430363404,0.008712956963659563,0.03983612364511505
8785,2017-02-17,2017-08-18,77.5,CMCSA,Call,2.8,0.17339000000000002,75.32,0.49828884325804246,0.1727105519648731,0.0006794480351269283,0.00391861142584306
8788,2017-02-17,2017-08-18,70.0,CMCSA,Put,3.1,0.25706999999999997,75.32,0.49828884325804246,0.26517376391923003,-0.008103763919230067,0.03152356914159594
8811,2017-02-17,2018-01-19,72.5,CMCSA,Put,5.0,0.23556,75.32,0.919917864476386,0.2292305893369678,0.006329410663032192,0.026869632633011516
8826,2017-02-17,2017-03-17,60.0,CBSH,Call,0.44,0.11602,59.119999,0.07665982203969883,0.12105639990188735,-0.005036399901887353,0.043409756092806014
8834,2017-02-17,2017-08-18,60.0,CBSH,Call,2.4,0.15919,59.119999,0.49828884325804246,0.16425065059589003,-0.005060650595890032,0.0317900031150828
8835,2017-02-17,2017-08-18,65.0,CBSH,Call,0.55,0.13796,59.119999,0.49828884325804246,0.13763292311196462,0.00032707688803537693,0.002370809568247151
8854,2017-02-17,2017-03-17,42.0,COMM,Put,3.7,0.49415,39.450001,0.07665982203969883,0.4908855351887154,0.003264464811284562,0.006606222424940933
8855,2017-02-17,2017-05-19,36.0,COMM,Call,4.2,0.26995,39.450001,0.24914442162902123,0.2642860317480128,0.005663968251987228,0.02098154566396454
8860,2017-02-17,2017-05-19,41.0,COMM,Call,1.55,0.27114,39.450001,0.24914442162902123,0.2775088445814415,-0.006368844581441491,0.023489136908761123
8863,2017-02-17,2017-05-19,37.0,COMM,Put,1.55,0.34478000000000003,39.450001,0.24914442162902123,0.34369043507025804,0.001089564929741993,0.003160174400319023
8864,2017-02-17,2017-05-19,38.0,COMM,Put,2.3,0.39769,39.450001,0.24914442162902123,0.38852848119505573,0.009161518804944258,0.023036834732943393
8868,2017-02-17,2017-08-18,36.0,COMM,Call,4.9,0.26495,39.450001,0.49828884325804246,0.2624581637074548,0.0024918362925452353,0.009404930336083167
8878,2017-02-17,2017-08-18,38.0,COMM,Put,3.08,0.35894000000000004,39.450001,0.49828884325804246,0.35003755428929784,0.0089024457107022,0.024802044104034655
8887,2017-02-17,2017-05-19,25.0,CSAL,Put,1.22,0.38145999999999997,26.559998999999998,0.24914442162902123,0.37315827796839146,0.008301722031608505,0.021763021107346788
8888,2017-02-17,2017-05-19,27.5,CSAL,Put,2.55,0.38948,26.559998999999998,0.24914442162902123,0.3846317267557745,0.004848273244225487,0.012448067280028468
8969,2017-02-17,2017-03-17,45.0,CNMD,Call,0.65,0.26593,43.5,0.07665982203969883,0.2567780357845152,0.009151964215484809,0.034414937071728685
8972,2017-02-17,2017-05-19,45.0,CNMD,Call,1.6,0.24618,43.5,0.24914442162902123,0.2555471878012204,-0.009367187801220367,0.03805015761321134
8987,2017-02-17,2017-09-15,50.0,CTWS,Put,2.5,0.27643,53.959998999999996,0.5749486652977412,0.2706125742873183,0.005817425712681734,0.021044842139716146
9017,2017-02-17,2017-07-21,5.0,CPSS,Put,0.55,0.43201999999999996,4.98,0.4216290212183436,0.4235912956313316,0.008428704368668383,0.01950998650217208
9049,2017-02-17,2017-05-19,35.0,CORE,Call,1.4,0.34097,32.939999,0.24914442162902123,0.33583666629414577,0.005133333705854226,0.01505508902793274
9052,2017-02-17,2017-08-18,35.0,CORE,Call,2.1,0.31325,32.939999,0.49828884325804246,0.3129691948037098,0.0002808051962901459,0.0008964252076301546
9056,2017-02-17,2017-03-17,40.0,CSOD,Put,0.68,0.39565,43.0,0.07665982203969883,0.39311707308419225,0.002532926915807754,0.006401938369285363
9057,2017-02-17,2017-03-17,42.5,CSOD,Put,1.6,0.38656,43.0,0.07665982203969883,0.3913446575909053,-0.004784657590905295,0.012377528949982654
9091,2017-02-17,2017-02-24,162.5,COST,Put,0.15,0.33118000000000003,175.860001,0.019164955509924708,0.33890474173496016,-0.007724741734960128,0.02332490408527123
9108,2017-02-17,2017-03-03,182.5,COST,Call,0.5,0.18394000000000002,175.860001,0.038329911019849415,0.18230891752045086,0.0016310824795491563,0.008867470259590933
9110,2017-02-17,2017-03-03,192.5,COST,Call,0.25,0.28121999999999997,175.860001,0.038329911019849415,0.2902269079079759,-0.009006907907975925,0.03202797776820968
9120,2017-02-17,2017-03-10,182.5,COST,Call,0.69,0.16952,175.860001,0.057494866529774126,0.16643391957628392,0.003086080423716081,0.01820481609082162
9126,2017-02-17,2017-03-17,175.0,COST,Call,3.75,0.17652,175.860001,0.07665982203969883,0.16857043127548318,0.007949568724516826,0.04503494632062557
9142,2017-02-17,2017-03-03,162.5,COST,Put,0.2,0.25087,175.860001,0.038329911019849415,0.2543474016191047,-0.003477401619104703,0.013861368912602956
9152,2017-02-17,2017-03-10,160.0,COST,Put,0.24,0.2494,175.860001,0.057494866529774126,0.24912691608300483,0.00027308391699518153,0.001094963580574104
9154,2017-02-17,2017-03-10,165.0,COST,Put,0.49,0.21871999999999997,175.860001,0.057494866529774126,0.22002044408440882,-0.0013004440844088527,0.005945702653661544
9161,2017-02-17,2017-03-17,160.0,COST,Put,0.28,0.21871999999999997,175.860001,0.07665982203969883,0.22322933707525852,-0.0045093370752585515,0.020616939810070192
9166,2017-02-17,2017-03-24,160.0,COST,Put,0.38,0.22091,175.860001,0.09582477754962354,0.21431301052205934,0.006596989477940657,0.0298627924400917
9167,2017-02-17,2017-03-24,162.5,COST,Put,0.63,0.20576999999999998,175.860001,0.09582477754962354,0.21419938403409106,-0.008429384034091075,0.040965077679404556
9169,2017-02-17,2017-03-24,167.5,COST,Put,1.15,0.19414,175.860001,0.09582477754962354,0.19085194434722996,0.0032880556527700444,0.016936518248532217
9175,2017-02-17,2017-04-21,165.0,COST,Call,12.65,0.20360999999999999,175.860001,0.17248459958932238,0.1942351597388398,0.009374840261160172,0.046043122936791775
9176,2017-02-17,2017-04-21,170.0,COST,Call,8.4,0.16294,175.860001,0.17248459958932238,0.1680728153354721,-0.005132815335472107,0.03150126019069662
9177,2017-02-17,2017-04-21,175.0,COST,Call,5.13,0.15858,175.860001,0.17248459958932238,0.15859484144532207,-1.4841445322072433e-05,9.358964132975428e-05
9179,2017-02-17,2017-04-21,185.0,COST,Call,1.32,0.15267,175.860001,0.17248459958932238,0.14856682092146256,0.004103179078537439,0.026876132039938685
9180,2017-02-17,2017-04-21,190.0,COST,Call,0.53,0.14851,175.860001,0.17248459958932238,0.14472451726633956,0.0037854827336604446,0.025489749738471783
9182,2017-02-17,2017-04-21,165.0,COST,Put,1.3,0.16965,175.860001,0.17248459958932238,0.17668791298541864,-0.007037912985418643,0.04148489823412109
9184,2017-02-17,2017-04-21,175.0,COST,Put,3.88,0.15656,175.860001,0.17248459958932238,0.15032627851741792,0.006233721482582083,0.039816820915828326
9190,2017-02-17,2017-06-16,170.0,COST,Call,10.35,0.17844000000000002,175.860001,0.3258042436687201,0.17414836411440343,0.004291635885596584,0.0240508623940629
9191,2017-02-17,2017-06-16,175.0,COST,Call,7.11,0.16935999999999998,175.860001,0.3258042436687201,0.16344547983589564,0.005914520164104348,0.034922769036988356
9197,2017-02-17,2017-06-16,170.0,COST,Put,4.2,0.16597,175.860001,0.3258042436687201,0.17378776248692032,-0.007817762486920316,0.04710346741531792
9199,2017-02-17,2017-06-16,180.0,COST,Put,8.4,0.16115,175.860001,0.3258042436687201,0.15543292184447532,0.005717078155524663,0.03547674933617539
9206,2017-02-17,2017-07-21,180.0,COST,Call,5.77,0.15617,175.860001,0.4216290212183436,0.1629937009696288,-0.00682370096962881,0.04369405756309669
9209,2017-02-17,2017-07-21,160.0,COST,Put,2.57,0.1987,175.860001,0.4216290212183436,0.19041589255273558,0.008284107447264405,0.041691532195593385
9213,2017-02-17,2017-07-21,180.0,COST,Put,9.4,0.15965,175.860001,0.4216290212183436,0.1600873666368065,-0.00043736663680651877,0.0027395342111275842
9221,2017-02-17,2018-01-19,160.0,COST,Put,5.85,0.19877999999999998,175.860001,0.919917864476386,0.19421318583630146,0.004566814163698529,0.02297421352097057
9223,2017-02-17,2018-01-19,170.0,COST,Put,9.1,0.17768,175.860001,0.919917864476386,0.1840243615388966,-0.006344361538896587,0.03570667232607264
9244,2017-02-17,2019-01-18,185.0,COST,Put,28.85,0.25348000000000004,175.860001,1.9164955509924708,0.25333120698122163,0.00014879301877840367,0.0005870010209026497
9269,2017-02-17,2017-08-18,35.0,CRAI,Put,2.8,0.37501,37.279999,0.49828884325804246,0.38188933354049986,-0.006879333540499855,0.018344400257326084
9276,2017-02-17,2017-03-17,185.0,CBRL,Call,0.44,0.23586999999999997,168.690002,0.07665982203969883,0.239140670577257,-0.0032706705772570233,0.013866411910192155
9277,2017-02-17,2017-03-17,155.0,CBRL,Put,1.04,0.29173000000000004,168.690002,0.07665982203969883,0.2972527864937084,-0.005522786493708354,0.018931157212862416
9293,2017-02-17,2017-06-16,165.0,CBRL,Put,9.0,0.29445,168.690002,0.3258042436687201,0.2865302556293113,0.007919744370688708,0.026896737546913598
9301,2017-02-17,2017-09-15,180.0,CBRL,Call,4.4,0.16757,168.690002,0.5749486652977412,0.166492973062542,0.0010770269374580088,0.006427325520427337
9310,2017-02-17,2017-03-17,20.0,CRAY,Call,1.78,0.43411000000000005,21.299999,0.07665982203969883,0.4354336731851659,-0.0013236731851658523,0.0030491653847316397
9311,2017-02-17,2017-03-17,22.5,CRAY,Call,0.55,0.426,21.299999,0.07665982203969883,0.42988254255561265,-0.003882542555612656,0.009113949661062572
9322,2017-02-17,2017-03-17,190.0,CACC,Call,6.2,0.23719,191.990005,0.07665982203969883,0.24194917174589567,-0.004759171745895657,0.020064807731757905
9327,2017-02-17,2017-03-17,180.0,CACC,Put,2.93,0.37200000000000005,191.990005,0.07665982203969883,0.3634552262880227,0.008544773711977371,0.022969821806390782
9332,2017-02-17,2017-03-17,210.0,CACC,Put,20.5,0.3996,191.990005,0.07665982203969883,0.39555072390538015,0.004049276094619858,0.010133323560109755
9354,2017-02-17,2017-07-21,200.0,CACC,Put,22.1,0.36428,191.990005,0.4216290212183436,0.3567831785184593,0.007496821481540683,0.020579832770233564
9438,2017-02-17,2017-04-21,28.0,CREE,Call,0.55,0.25863,26.49,0.17248459958932238,0.2533906097334841,0.005239390266515931,0.02025824640032452
9466,2017-02-17,2017-09-15,27.0,CREE,Put,3.01,0.33931999999999995,26.49,0.5749486652977412,0.3461584768760368,-0.006838476876036836,0.020153474230923132
9470,2017-02-17,2018-01-19,27.5,CREE,Call,3.0,0.32737,26.49,0.919917864476386,0.3336885521086434,-0.006318552108643405,0.01930095032728535
9518,2017-02-17,2017-09-15,40.0,CSGS,Call,3.8,0.3124,39.790001000000004,0.5749486652977412,0.3200475713154255,-0.007647571315425483,0.024480061829146874
9528,2017-02-17,2017-03-17,44.0,CSX,Put,0.52,0.3981,48.540001000000004,0.07665982203969883,0.3991813303629161,-0.0010813303629160775,0.002716227990243852
9529,2017-02-17,2017-03-17,45.0,CSX,Put,0.7,0.38776,48.540001000000004,0.07665982203969883,0.3863970629814087,0.0013629370185913037,0.0035148984387025576
9530,2017-02-17,2017-03-17,46.0,CSX,Put,0.9,0.36979,48.540001000000004,0.07665982203969883,0.36669236716087455,0.0030976328391254526,0.008376735009398449
9532,2017-02-17,2017-03-17,48.0,CSX,Put,1.54,0.33208000000000004,48.540001000000004,0.07665982203969883,0.3388179226360394,-0.00673792263603934,0.02029005852818399
9533,2017-02-17,2017-03-17,49.0,CSX,Put,2.05,0.34173000000000003,48.540001000000004,0.07665982203969883,0.3382063906503711,0.00352360934962892,0.010311091650217773
9537,2017-02-17,2017-05-19,45.0,CSX,Call,4.93,0.30461,48.540001000000004,0.24914442162902123,0.29784884823083957,0.006761151769160423,0.02219609260746667
9550,2017-02-17,2017-05-19,50.0,CSX,Put,3.9,0.33118000000000003,48.540001000000004,0.24914442162902123,0.32183126657586997,0.009348733424130062,0.02822855674898865
9565,2017-02-17,2017-08-18,49.0,CSX,Put,4.25,0.30024,48.540001000000004,0.49828884325804246,0.2978973681284215,0.0023426318715785155,0.007802530880557272
9572,2017-02-17,2018-01-19,50.0,CSX,Put,6.45,0.3169,48.540001000000004,0.919917864476386,0.31027309047536367,0.0066269095246363485,0.020911674107404066
9592,2017-02-17,2017-02-24,45.0,CTRP,Call,1.88,0.61053,45.630001,0.019164955509924708,0.6164159548486078,-0.005885954848607766,0.00964072993728034
9595,2017-02-17,2017-02-24,46.5,CTRP,Call,1.17,0.60696,45.630001,0.019164955509924708,0.6153135985970037,-0.008353598597003686,0.013763013373210238
9643,2017-02-17,2017-03-17,44.0,CTRP,Call,2.75,0.35833000000000004,45.630001,0.07665982203969883,0.36561436433726285,-0.007284364337262816,0.020328647719316875
9648,2017-02-17,2017-03-17,49.0,CTRP,Call,0.55,0.33087,45.630001,0.07665982203969883,0.33218344956069057,-0.0013134495606905716,0.003969684651647389
9657,2017-02-17,2017-03-24,47.5,CTRP,Call,1.0,0.31667,45.630001,0.09582477754962354,0.3084827696949219,0.00818723030507812,0.025854139340885207
9659,2017-02-17,2017-03-24,49.0,CTRP,Call,0.75,0.34067,45.630001,0.09582477754962354,0.3412742620468321,-0.0006042620468321158,0.0017737459912293887
9660,2017-02-17,2017-03-24,49.5,CTRP,Call,0.55,0.31385,45.630001,0.09582477754962354,0.3203237864120213,-0.006473786412021287,0.020627007844579534
9673,2017-02-17,2017-03-10,42.5,CTRP,Put,0.7,0.44121000000000005,45.630001,0.057494866529774126,0.4428998768606063,-0.001689876860606232,0.003830096463376242
9674,2017-02-17,2017-03-10,43.0,CTRP,Put,0.85,0.43708,45.630001,0.057494866529774126,0.4447614388769117,-0.007681438876911695,0.017574446044000398
9682,2017-02-17,2017-03-17,43.0,CTRP,Put,0.65,0.33302,45.630001,0.07665982203969883,0.33649679731649895,-0.0034767973164989696,0.01044020574289523
9684,2017-02-17,2017-03-17,45.0,CTRP,Put,1.45,0.35419,45.630001,0.07665982203969883,0.35076577611600157,0.003424223883998434,0.009667759914165939
9692,2017-02-17,2017-03-24,42.5,CTRP,Put,0.8,0.35854,45.630001,0.09582477754962354,0.3663455077312654,-0.007805507731265371,0.021770256404488677
9703,2017-02-17,2017-06-16,48.0,CTRP,Call,1.95,0.28021,45.630001,0.3258042436687201,0.2778310501075137,0.002378949892486326,0.008489882204369316
9704,2017-02-17,2017-06-16,49.0,CTRP,Call,1.75,0.28371999999999997,45.630001,0.3258042436687201,0.29057848024646526,-0.006858480246465293,0.024173411273316275
9742,2017-02-17,2019-01-18,47.0,CTRP,Put,10.3,0.4,45.630001,1.9164955509924708,0.3909881055224035,0.009011894477596538,0.022529736193991345
9750,2017-02-17,2017-03-17,20.0,CUTR,Call,1.5,0.45548,20.85,0.07665982203969883,0.44988286031456304,0.005597139685436958,0.012288442270652846
9804,2017-02-17,2017-03-03,56.5,CYBR,Call,0.65,0.47338,52.549999,0.038329911019849415,0.4802558652154944,-0.006875865215494381,0.014525043760814527
9860,2017-02-17,2017-07-21,55.0,CYBR,Call,3.6,0.34358,52.549999,0.4216290212183436,0.33666129999936495,0.006918700000635047,0.020137085978913345
9861,2017-02-17,2017-07-21,50.0,CYBR,Put,3.8,0.36953,52.549999,0.4216290212183436,0.3790822720002539,-0.00955227200025388,0.025849787568678808
9862,2017-02-17,2017-07-21,55.0,CYBR,Put,6.5,0.37899,52.549999,0.4216290212183436,0.3783350386701712,0.0006549613298287849,0.0017281757561645027
9864,2017-02-17,2018-01-19,55.0,CYBR,Call,6.16,0.34931999999999996,52.549999,0.919917864476386,0.3527356619482685,-0.0034156619482685335,0.009778031456167794
9880,2017-02-17,2017-04-21,65.0,CYNO,Put,0.3,0.07098,66.25,0.17248459958932238,0.0723677877866499,-0.0013877877866498994,0.019551814407578184
9885,2017-02-17,2017-07-21,65.0,CYNO,Put,0.45,0.0608,66.25,0.4216290212183436,0.05849055368788153,0.0023094463121184697,0.03798431434405378
9888,2017-02-17,2017-03-17,14.0,CY,Call,0.1,0.31083,12.9,0.07665982203969883,0.30387306459517277,0.006956935404827225,0.022381801643429608
